year_week_num,category,store, sales,volume
201913,WINES,Store 2," € 27,671.54 ",3605
202203,WINES,Store 1," € 34,987.16 ",4013
202218,SPIRITS,Store 4," € 18,901.48 ",1135
201848,BEER&CIDER,Store 9," € 5,743.75 ",1335
201703,WINES,Store 3," € 20,865.43 ",2782
201824,BEER&CIDER,Store 8," € 11,737.96 ",4481
202113,SPIRITS,Store 12," € 2,404.31 ",286
201829,WINES,Store 9," € 10,657.66 ",1309
202141,SPIRITS,Store 12," € 2,241.20 ",191
201942,BEER&CIDER,Store 8," € 15,161.47 ",8571
201842,BEER&CIDER,Store 4," € 38,830.13 ",18001
202148,BEER&CIDER,Store 9," € 8,338.72 ",1014
201941,WINES,Store 8," € 15,111.03 ",2158
201904,SPIRITS,Store 2," € 14,522.04 ",832
202020,WINES,Store 9," € 14,088.71 ",1629
201953,BEER&CIDER,Store 1," € 22,162.40 ",3666
201913,BEER&CIDER,Store 8," € 13,696.19 ",4351
202026,WINES,Store 10," € 11,712.65 ",1439
201823,BEER&CIDER,Store 3," € 37,072.71 ",17099
202241,BEER&CIDER,Store 1," € 31,794.71 ",2947
201715,WINES,Store 11," € 2,273.61 ",277
202009,WINES,Store 13," € 6,606.34 ",823
202102,SPIRITS,Store 12," € 2,084.51 ",165
202132,SPIRITS,Store 1," € 22,370.49 ",1447
202150,SPIRITS,Store 3," € 20,294.73 ",1127
202133,BEER&CIDER,Store 11," € 3,329.21 ",485
201950,SPIRITS,Store 13," € 1,310.75 ",95
201914,WINES,Store 8," € 12,071.89 ",1655
201750,SPIRITS,Store 9," € 6,899.97 ",459
201751,WINES,Store 9," € 12,225.29 ",1421
202029,BEER&CIDER,Store 9," € 12,796.59 ",3129
202030,BEER&CIDER,Store 13," € 3,606.46 ",763
201938,WINES,Store 9," € 15,284.62 ",1915
202033,WINES,Store 1," € 40,106.04 ",4801
202113,BEER&CIDER,Store 2," € 33,554.04 ",3692
201845,BEER&CIDER,Store 12," € 1,757.86 ",390
201952,BEER&CIDER,Store 1," € 19,912.53 ",3839
201707,SPIRITS,Store 1," € 31,359.12 ",1881
202024,BEER&CIDER,Store 1," € 30,662.23 ",5209
201851,WINES,Store 8," € 10,270.69 ",1361
201815,SPIRITS,Store 2," € 16,939.69 ",1179
201833,BEER&CIDER,Store 1," € 21,329.97 ",4619
201727,SPIRITS,Store 2," € 16,860.57 ",1014
201936,SPIRITS,Store 10," € 12,119.81 ",797
202241,WINES,Store 8," € 16,005.08 ",1811
202031,SPIRITS,Store 8," € 12,615.63 ",919
202149,WINES,Store 8," € 8,820.85 ",1014
202006,SPIRITS,Store 11," € 4,356.99 ",277
201837,WINES,Store 10," € 12,733.85 ",1638
201845,SPIRITS,Store 1," € 15,400.15 ",997
202138,BEER&CIDER,Store 9," € 9,976.55 ",1283
201824,WINES,Store 1," € 22,937.46 ",2921
201744,SPIRITS,Store 3," € 17,382.39 ",1031
201930,SPIRITS,Store 9," € 6,799.26 ",520
202147,BEER&CIDER,Store 9," € 7,299.76 ",884
201815,SPIRITS,Store 8," € 10,006.36 ",815
202002,WINES,Store 8," € 18,791.41 ",2626
201726,BEER&CIDER,Store 2," € 23,192.09 ",4749
202127,WINES,Store 9," € 13,025.05 ",1456
202052,WINES,Store 8," € 12,266.19 ",1482
201932,SPIRITS,Store 8," € 10,194.60 ",780
201816,BEER&CIDER,Store 1," € 28,856.36 ",7245
201712,SPIRITS,Store 9," € 7,688.03 ",511
202023,SPIRITS,Store 12," € 2,170.91 ",156
202128,SPIRITS,Store 4," € 18,015.66 ",1083
201926,BEER&CIDER,Store 10," € 8,717.63 ",2297
202024,BEER&CIDER,Store 10," € 11,041.25 ",1647
202127,WINES,Store 4," € 28,143.70 ",3007
202227,SPIRITS,Store 4," € 27,243.84 ",1742
202142,BEER&CIDER,Store 12," € 3,727.27 ",511
202127,SPIRITS,Store 9," € 10,630.01 ",702
201751,WINES,Store 13," € 2,824.99 ",347
202101,BEER&CIDER,Store 3," € 31,045.04 ",4507
202212,WINES,Store 12," € 3,216.37 ",373
201926,SPIRITS,Store 1," € 17,496.70 ",1170
201852,BEER&CIDER,Store 8," € 8,619.78 ",1742
201806,BEER&CIDER,Store 1," € 21,549.41 ",5261
201915,SPIRITS,Store 1," € 17,190.51 ",1144
201715,SPIRITS,Store 11," € 1,285.01 ",104
202034,WINES,Store 12," € 6,470.88 ",815
202045,BEER&CIDER,Store 10," € 6,038.07 ",1092
201701,WINES,Store 4," € 23,012.08 ",2834
201716,BEER&CIDER,Store 12," € 2,581.54 ",685
202012,SPIRITS,Store 3," € 27,488.59 ",2193
202113,BEER&CIDER,Store 11," € 4,496.18 ",633
201705,BEER&CIDER,Store 1," € 23,913.24 ",7167
202223,WINES,Store 11," € 4,170.49 ",477
202231,SPIRITS,Store 1," € 19,883.07 ",1196
202119,BEER&CIDER,Store 8," € 14,960.83 ",1733
201703,BEER&CIDER,Store 3," € 21,659.21 ",5564
201934,WINES,Store 2," € 27,433.21 ",3380
201949,SPIRITS,Store 13," € 1,220.35 ",87
201833,BEER&CIDER,Store 3," € 18,680.48 ",3761
201916,WINES,Store 11," € 3,120.00 ",416
202017,BEER&CIDER,Store 4," € 27,909.27 ",6604
201851,SPIRITS,Store 4," € 12,298.09 ",763
201721,WINES,Store 13," € 2,677.83 ",347
202104,BEER&CIDER,Store 10," € 14,402.61 ",1560
201949,BEER&CIDER,Store 4," € 11,119.42 ",2479
201926,SPIRITS,Store 10," € 7,896.81 ",529
202017,WINES,Store 9," € 16,196.96 ",1803
202117,SPIRITS,Store 9," € 11,998.74 ",919
202203,WINES,Store 11," € 4,374.07 ",529
202041,BEER&CIDER,Store 3," € 45,147.01 ",9377
201737,SPIRITS,Store 12," € 1,151.97 ",104
202004,WINES,Store 11," € 4,096.56 ",503
202235,WINES,Store 4," € 35,454.03 ",3779
201944,BEER&CIDER,Store 12," € 3,531.84 ",1274
202143,BEER&CIDER,Store 11," € 4,049.07 ",442
201730,BEER&CIDER,Store 9," € 7,144.54 ",1612
202237,SPIRITS,Store 4," € 24,368.07 ",1265
201913,SPIRITS,Store 2," € 23,126.13 ",1447
202143,WINES,Store 1," € 107,407.04 ",11683
201741,BEER&CIDER,Store 13," € 2,467.83 ",737
201707,BEER&CIDER,Store 11," € 2,667.43 ",1023
201939,WINES,Store 9," € 14,711.49 ",1855
201832,BEER&CIDER,Store 3," € 21,344.27 ",3961
202024,SPIRITS,Store 2," € 22,892.57 ",1751
201909,BEER&CIDER,Store 13," € 2,988.44 ",1014
201930,BEER&CIDER,Store 9," € 7,317.53 ",1534
201935,WINES,Store 11," € 4,050.19 ",485
202138,WINES,Store 13," € 3,676.31 ",468
202237,SPIRITS,Store 9," € 10,634.35 ",624
202049,SPIRITS,Store 9," € 10,228.05 ",745
201851,WINES,Store 13," € 3,391.09 ",416
202221,BEER&CIDER,Store 1," € 28,962.09 ",2981
202002,BEER&CIDER,Store 3," € 46,744.01 ",21268
201701,SPIRITS,Store 4," € 10,979.63 ",624
201751,SPIRITS,Store 9," € 7,270.38 ",511
201850,SPIRITS,Store 13," € 1,189.67 ",121
202011,BEER&CIDER,Store 3," € 24,987.56 ",4593
201920,BEER&CIDER,Store 8," € 12,909.87 ",2964
202102,SPIRITS,Store 8," € 17,757.31 ",1127
202152,BEER&CIDER,Store 8," € 9,582.30 ",1005
202028,SPIRITS,Store 4," € 20,795.41 ",1404
201924,WINES,Store 2," € 32,856.11 ",4602
202223,SPIRITS,Store 2," € 25,553.49 ",1543
201747,SPIRITS,Store 11," € 1,445.34 ",113
201805,BEER&CIDER,Store 2," € 39,728.17 ",20731
201742,BEER&CIDER,Store 13," € 2,763.02 ",806
202019,SPIRITS,Store 4," € 22,758.93 ",1759
202233,SPIRITS,Store 2," € 24,536.55 ",1326
202225,BEER&CIDER,Store 5," € 7,301.15 ",815
202103,BEER&CIDER,Store 2," € 40,445.86 ",4671
202132,BEER&CIDER,Store 12," € 3,467.71 ",537
201851,WINES,Store 9," € 11,624.43 ",1395
202113,WINES,Store 12," € 5,126.68 ",563
201819,BEER&CIDER,Store 13," € 3,669.29 ",1049
202233,WINES,Store 2," € 29,166.19 ",3233
201729,WINES,Store 13," € 2,736.85 ",338
202114,BEER&CIDER,Store 10," € 17,124.55 ",1560
201822,BEER&CIDER,Store 8," € 13,482.30 ",3250
202015,SPIRITS,Store 12," € 2,641.25 ",156
202139,WINES,Store 3," € 38,798.50 ",4203
202146,BEER&CIDER,Store 4," € 10,931.70 ",1283
202036,WINES,Store 10," € 17,447.82 ",2236
202005,BEER&CIDER,Store 2," € 30,805.67 ",12697
201716,WINES,Store 10," € 11,455.34 ",1369
202009,BEER&CIDER,Store 9," € 21,009.82 ",8736
201826,BEER&CIDER,Store 12," € 1,737.49 ",425
201842,SPIRITS,Store 13," € 1,800.67 ",139
202025,BEER&CIDER,Store 2," € 26,685.10 ",4663
201946,WINES,Store 11," € 2,310.97 ",286
202015,SPIRITS,Store 1," € 28,798.29 ",2531
202002,BEER&CIDER,Store 1," € 43,948.15 ",17507
201705,WINES,Store 8," € 13,158.34 ",1777
202111,BEER&CIDER,Store 3," € 29,641.13 ",3571
201812,SPIRITS,Store 13," € 1,116.35 ",95
202042,SPIRITS,Store 8," € 25,313.43 ",1612
201808,BEER&CIDER,Store 10," € 7,060.65 ",1179
202230,BEER&CIDER,Store 2," € 21,682.09 ",2340
202129,WINES,Store 4," € 25,613.73 ",2687
202134,BEER&CIDER,Store 10," € 14,575.43 ",1291
202024,SPIRITS,Store 1," € 23,859.42 ",1941
202025,BEER&CIDER,Store 11," € 3,895.49 ",979
201842,BEER&CIDER,Store 3," € 42,527.51 ",23426
201830,SPIRITS,Store 13," € 1,104.05 ",87
201806,WINES,Store 10," € 9,459.49 ",1135
202143,WINES,Store 2," € 112,836.10 ",12818
202135,SPIRITS,Store 11," € 3,001.70 ",217
202128,SPIRITS,Store 9," € 10,567.27 ",693
201732,BEER&CIDER,Store 3," € 21,263.67 ",4507
202233,BEER&CIDER,Store 1," € 23,264.11 ",2505
202102,WINES,Store 1," € 52,435.76 ",6032
201936,BEER&CIDER,Store 10," € 10,850.15 ",2123
201841,WINES,Store 4," € 63,677.38 ",8467
202034,SPIRITS,Store 1," € 36,257.87 ",2539
201814,SPIRITS,Store 12," € 1,185.51 ",87
201848,SPIRITS,Store 10," € 7,622.25 ",511
202214,SPIRITS,Store 5," € 6,493.50 ",442
201745,WINES,Store 2," € 12,969.06 ",1603
202143,SPIRITS,Store 1," € 99,658.95 ",6275
202110,BEER&CIDER,Store 3," € 27,291.07 ",3371
201737,WINES,Store 1," € 29,728.14 ",3883
202013,SPIRITS,Store 8," € 18,074.07 ",1699
202132,WINES,Store 2," € 27,499.42 ",3172
201817,WINES,Store 11," € 2,907.15 ",390
201725,WINES,Store 8," € 11,460.02 ",1586
201727,BEER&CIDER,Store 12," € 2,314.78 ",529
201809,BEER&CIDER,Store 9," € 10,243.48 ",4013
202131,BEER&CIDER,Store 12," € 3,366.39 ",503
202118,WINES,Store 13," € 3,533.66 ",425
201834,SPIRITS,Store 1," € 16,847.22 ",1075
201742,SPIRITS,Store 4," € 57,712.20 ",3094
202134,SPIRITS,Store 1," € 33,343.53 ",2288
201828,WINES,Store 9," € 11,443.81 ",1369
202050,WINES,Store 8," € 14,116.87 ",1837
202038,SPIRITS,Store 9," € 22,015.76 ",1595
202202,BEER&CIDER,Store 12," € 3,218.71 ",433
201920,SPIRITS,Store 4," € 11,803.65 ",763
202109,WINES,Store 13," € 3,970.37 ",485
201813,SPIRITS,Store 3," € 18,252.78 ",1291
202201,SPIRITS,Store 1," € 21,791.64 ",1309
202218,SPIRITS,Store 9," € 10,893.74 ",685
201919,WINES,Store 13," € 2,658.67 ",329
201721,WINES,Store 4," € 28,456.48 ",3579
201927,WINES,Store 10," € 10,033.23 ",1213
201911,BEER&CIDER,Store 8," € 11,141.17 ",2999
201721,BEER&CIDER,Store 4," € 16,663.23 ",3761
201953,SPIRITS,Store 3," € 14,401.31 ",988
201818,WINES,Store 10," € 12,588.68 ",1525
202122,WINES,Store 8," € 11,991.81 ",1569
201848,BEER&CIDER,Store 10," € 5,450.73 ",1465
202048,SPIRITS,Store 4," € 20,334.77 ",1283
202218,BEER&CIDER,Store 4," € 19,568.73 ",2236
201909,WINES,Store 13," € 2,699.75 ",347
201906,SPIRITS,Store 11," € 1,563.90 ",113
202103,SPIRITS,Store 1," € 36,102.82 ",2444
201941,WINES,Store 3," € 39,297.53 ",5096
201930,WINES,Store 4," € 23,036.26 ",2721
202114,SPIRITS,Store 12," € 2,730.26 ",251
202227,WINES,Store 9," € 13,440.44 ",1439
201811,SPIRITS,Store 13," € 1,265.42 ",95
202134,BEER&CIDER,Store 11," € 3,608.71 ",494
201806,SPIRITS,Store 1," € 14,817.57 ",997
201929,WINES,Store 13," € 2,767.61 ",338
201821,BEER&CIDER,Store 13," € 3,331.64 ",728
201738,WINES,Store 11," € 2,543.93 ",347
201915,WINES,Store 12," € 2,622.45 ",347
202152,WINES,Store 2," € 26,578.07 ",2869
202014,SPIRITS,Store 12," € 2,872.13 ",191
201826,BEER&CIDER,Store 11," € 3,046.94 ",737
201729,SPIRITS,Store 4," € 13,050.27 ",745
201912,BEER&CIDER,Store 3," € 23,575.50 ",6101
202213,SPIRITS,Store 11," € 2,120.99 ",156
201844,SPIRITS,Store 1," € 28,098.98 ",1733
202049,WINES,Store 9," € 15,865.29 ",1872
202233,SPIRITS,Store 10," € 11,920.83 ",737
201929,BEER&CIDER,Store 13," € 2,939.82 ",737
201914,BEER&CIDER,Store 2," € 34,785.66 ",19933
201945,SPIRITS,Store 11," € 2,299.61 ",165
201731,BEER&CIDER,Store 3," € 21,916.01 ",6058
201728,BEER&CIDER,Store 10," € 7,269.69 ",1352
202133,SPIRITS,Store 2," € 26,218.83 ",1543
201912,SPIRITS,Store 3," € 14,062.71 ",919
202129,BEER&CIDER,Store 8," € 10,494.81 ",1395
202235,BEER&CIDER,Store 5," € 7,892.30 ",953
202150,WINES,Store 3," € 25,848.85 ",2817
201936,SPIRITS,Store 2," € 23,752.13 ",1456
202006,SPIRITS,Store 10," € 14,042.95 ",901
202202,WINES,Store 1," € 33,422.48 ",3727
201904,BEER&CIDER,Store 12," € 1,858.48 ",399
202037,WINES,Store 9," € 20,976.54 ",2704
202035,WINES,Store 10," € 18,476.12 ",2184
201907,WINES,Store 10," € 13,574.43 ",1803
201734,BEER&CIDER,Store 8," € 11,091.69 ",2626
201742,SPIRITS,Store 3," € 40,339.00 ",2331
201804,BEER&CIDER,Store 8," € 16,953.30 ",11639
202014,BEER&CIDER,Store 2," € 26,819.52 ",4931
202130,BEER&CIDER,Store 3," € 30,501.03 ",3328
201905,SPIRITS,Store 12," € 1,384.85 ",113
201930,WINES,Store 3," € 19,620.47 ",2427
201801,BEER&CIDER,Store 4," € 10,107.50 ",1846
202109,BEER&CIDER,Store 13," € 5,532.11 ",997
201936,SPIRITS,Store 11," € 2,866.85 ",234
201952,SPIRITS,Store 3," € 15,224.99 ",1031
202241,SPIRITS,Store 8," € 17,401.19 ",1049
202119,SPIRITS,Store 13," € 1,555.67 ",121
201751,SPIRITS,Store 4," € 13,105.82 ",728
201802,WINES,Store 4," € 34,815.04 ",4117
202238,SPIRITS,Store 4," € 28,706.77 ",1517
201741,BEER&CIDER,Store 9," € 11,983.49 ",3883
201722,BEER&CIDER,Store 4," € 17,403.71 ",3640
202237,BEER&CIDER,Store 4," € 19,141.37 ",2149
202039,BEER&CIDER,Store 9," € 16,803.71 ",2747
201825,SPIRITS,Store 12," € 1,008.11 ",78
201935,BEER&CIDER,Store 1," € 45,244.68 ",6769
201733,BEER&CIDER,Store 8," € 10,137.40 ",2175
201830,SPIRITS,Store 9," € 8,387.86 ",546
201825,WINES,Store 2," € 22,410.79 ",2964
201705,WINES,Store 11," € 2,782.43 ",355
201805,BEER&CIDER,Store 12," € 1,919.15 ",520
202239,BEER&CIDER,Store 8," € 11,566.88 ",1222
201737,WINES,Store 10," € 13,869.61 ",1794
201843,WINES,Store 3," € 81,834.48 ",9707
201837,SPIRITS,Store 2," € 21,831.59 ",1387
202212,BEER&CIDER,Store 1," € 26,937.21 ",2747
202144,BEER&CIDER,Store 11," € 2,523.99 ",321
201813,WINES,Store 3," € 23,002.72 ",2981
201950,BEER&CIDER,Store 13," € 2,445.91 ",494
201752,WINES,Store 4," € 22,469.20 ",2626
202026,SPIRITS,Store 11," € 2,600.00 ",182
201950,WINES,Store 4," € 20,901.83 ",2453
201953,BEER&CIDER,Store 3," € 18,832.84 ",3033
201836,BEER&CIDER,Store 11," € 2,701.57 ",797
201710,SPIRITS,Store 4," € 12,463.97 ",789
201924,SPIRITS,Store 11," € 2,043.77 ",173
202112,BEER&CIDER,Store 12," € 4,952.91 ",797
202127,BEER&CIDER,Store 9," € 10,105.33 ",1473
202233,WINES,Store 1," € 29,622.84 ",3207
202201,SPIRITS,Store 12," € 2,640.04 ",199
201804,SPIRITS,Store 12," € 1,329.99 ",121
202022,BEER&CIDER,Store 8," € 19,274.49 ",6595
201742,WINES,Store 8," € 18,390.75 ",2669
201728,SPIRITS,Store 11," € 1,652.73 ",113
201910,WINES,Store 9," € 12,934.22 ",1673
201851,SPIRITS,Store 9," € 7,072.26 ",546
202042,BEER&CIDER,Store 12," € 4,627.83 ",910
202031,BEER&CIDER,Store 3," € 27,203.80 ",4585
201721,WINES,Store 9," € 12,452.87 ",1621
201808,SPIRITS,Store 10," € 7,767.15 ",503
202210,SPIRITS,Store 3," € 20,490.95 ",1317
202112,BEER&CIDER,Store 11," € 3,686.80 ",572
201936,BEER&CIDER,Store 11," € 3,072.51 ",1144
202241,BEER&CIDER,Store 2," € 28,186.08 ",2765
201910,BEER&CIDER,Store 4," € 20,018.27 ",7921
202106,BEER&CIDER,Store 10," € 9,709.61 ",1430
202213,SPIRITS,Store 1," € 25,168.61 ",1612
201912,WINES,Store 3," € 21,484.32 ",2739
202040,BEER&CIDER,Store 3," € 40,951.30 ",9109
201905,SPIRITS,Store 1," € 18,274.62 ",1187
201817,BEER&CIDER,Store 11," € 3,329.99 ",711
202045,SPIRITS,Store 11," € 1,876.68 ",139
201949,WINES,Store 4," € 21,113.73 ",2496
201950,SPIRITS,Store 4," € 11,366.42 ",667
201904,SPIRITS,Store 8," € 9,578.05 ",667
201946,WINES,Store 1," € 15,738.23 ",1976
202022,WINES,Store 8," € 13,463.75 ",1785
201726,BEER&CIDER,Store 11," € 3,027.18 ",598
201831,WINES,Store 13," € 2,836.08 ",338
202020,WINES,Store 3," € 29,268.81 ",3397
201952,BEER&CIDER,Store 12," € 2,415.23 ",563
202138,SPIRITS,Store 4," € 41,981.68 ",2487
202044,SPIRITS,Store 1," € 30,129.32 ",2323
202134,BEER&CIDER,Store 2," € 38,369.85 ",3458
201847,BEER&CIDER,Store 11," € 2,069.77 ",433
201742,SPIRITS,Store 13," € 1,669.72 ",121
201746,BEER&CIDER,Store 1," € 13,774.89 ",3441
201939,BEER&CIDER,Store 4," € 25,907.27 ",10504
202218,WINES,Store 13," € 3,245.58 ",399
201943,SPIRITS,Store 12," € 1,857.96 ",139
201702,BEER&CIDER,Store 13," € 2,447.99 ",555
201834,BEER&CIDER,Store 8," € 10,225.80 ",2019
202010,SPIRITS,Store 3," € 22,715.16 ",1534
201819,BEER&CIDER,Store 4," € 23,510.85 ",6769
202033,WINES,Store 2," € 34,878.57 ",4221
202050,BEER&CIDER,Store 4," € 23,056.80 ",3068
201836,BEER&CIDER,Store 2," € 24,026.43 ",6240
201706,BEER&CIDER,Store 12," € 2,973.36 ",789
202244,SPIRITS,Store 5, € 763.88 ,43
202115,WINES,Store 11," € 3,794.96 ",459
202002,SPIRITS,Store 8," € 16,049.97 ",1075
202107,BEER&CIDER,Store 9," € 11,653.63 ",1777
202119,SPIRITS,Store 9," € 12,114.61 ",867
201905,SPIRITS,Store 10," € 9,979.75 ",676
201806,SPIRITS,Store 12," € 1,564.59 ",147
202123,WINES,Store 12," € 3,488.77 ",407
202042,SPIRITS,Store 3," € 79,119.73 ",4992
201723,SPIRITS,Store 4," € 16,353.65 ",919
201801,BEER&CIDER,Store 13," € 2,316.43 ",468
202038,WINES,Store 9," € 21,288.11 ",2739
202016,SPIRITS,Store 11," € 3,210.65 ",234
202128,BEER&CIDER,Store 4," € 18,460.87 ",2323
202104,SPIRITS,Store 2," € 32,936.45 ",2089
201924,SPIRITS,Store 1," € 15,446.95 ",1101
201845,BEER&CIDER,Store 1," € 18,471.35 ",5651
201833,WINES,Store 3," € 21,776.30 ",2678
201945,BEER&CIDER,Store 11," € 2,568.37 ",702
201702,SPIRITS,Store 4," € 11,452.39 ",676
202222,WINES,Store 1," € 35,004.67 ",3943
202238,WINES,Store 13," € 3,268.46 ",390
202216,BEER&CIDER,Store 9," € 12,803.87 ",1491
201841,SPIRITS,Store 9," € 14,086.37 ",875
202149,SPIRITS,Store 13," € 1,602.64 ",104
202140,SPIRITS,Store 3," € 48,487.40 ",2825
201722,BEER&CIDER,Store 13," € 3,223.31 ",823
202019,BEER&CIDER,Store 4," € 23,051.69 ",4039
202038,BEER&CIDER,Store 3," € 38,932.75 ",7254
201708,SPIRITS,Store 11," € 1,668.42 ",130
202215,BEER&CIDER,Store 5," € 6,976.58 ",797
202038,BEER&CIDER,Store 13," € 4,255.16 ",1092
201945,WINES,Store 11," € 2,524.17 ",312
202132,BEER&CIDER,Store 1," € 25,878.84 ",3103
201942,WINES,Store 8," € 16,146.17 ",2297
202232,SPIRITS,Store 1," € 21,572.72 ",1309
201949,SPIRITS,Store 9," € 6,267.47 ",433
202149,SPIRITS,Store 8," € 9,579.44 ",581
202243,SPIRITS,Store 2," € 123,201.09 ",6344
202041,BEER&CIDER,Store 8," € 17,711.63 ",4697
202132,SPIRITS,Store 12," € 2,274.05 ",182
201815,WINES,Store 12," € 2,718.39 ",338
202131,BEER&CIDER,Store 8," € 10,254.49 ",1291
201937,WINES,Store 10," € 14,585.39 ",1872
201944,SPIRITS,Store 12," € 1,848.77 ",130
201737,SPIRITS,Store 11," € 2,101.67 ",147
201922,SPIRITS,Store 3," € 17,603.04 ",1361
201821,SPIRITS,Store 4," € 12,879.27 ",806
201827,BEER&CIDER,Store 10," € 13,424.23 ",4949
201809,SPIRITS,Store 10," € 7,384.61 ",485
201921,WINES,Store 3," € 21,580.26 ",2617
201824,SPIRITS,Store 11," € 1,752.23 ",130
202148,WINES,Store 4," € 23,478.00 ",2435
201907,SPIRITS,Store 10," € 11,098.27 ",719
202020,SPIRITS,Store 4," € 22,749.91 ",1742
202203,WINES,Store 10," € 13,337.13 ",1534
202015,BEER&CIDER,Store 2," € 28,692.39 ",4082
201806,BEER&CIDER,Store 2," € 15,035.02 ",3753
202024,SPIRITS,Store 12," € 2,332.37 ",182
202240,BEER&CIDER,Store 8," € 10,911.51 ",1179
201837,SPIRITS,Store 11," € 1,804.83 ",139
201919,BEER&CIDER,Store 9," € 10,740.25 ",3701
201802,SPIRITS,Store 9," € 7,741.59 ",477
202209,SPIRITS,Store 13," € 1,694.16 ",121
202025,WINES,Store 10," € 12,497.16 ",1508
201805,SPIRITS,Store 8," € 19,966.96 ",1248
201806,BEER&CIDER,Store 11," € 2,337.23 ",563
202110,BEER&CIDER,Store 8," € 12,160.81 ",1465
202148,SPIRITS,Store 4," € 14,329.47 ",789
201812,BEER&CIDER,Store 8," € 15,109.47 ",5841
201705,SPIRITS,Store 12, € 977.77 ,95
202239,BEER&CIDER,Store 3," € 29,138.29 ",2843
201912,BEER&CIDER,Store 8," € 11,490.44 ",2981
201731,BEER&CIDER,Store 9," € 8,061.65 ",1820
202009,SPIRITS,Store 9," € 14,874.34 ",997
202226,WINES,Store 5," € 11,253.32 ",1170
202005,SPIRITS,Store 2," € 22,597.73 ",1430
202005,WINES,Store 11," € 4,921.71 ",641
201746,BEER&CIDER,Store 12," € 1,384.59 ",338
202144,SPIRITS,Store 1," € 29,002.39 ",1967
201817,WINES,Store 2," € 27,002.99 ",3536
201916,SPIRITS,Store 10," € 10,980.93 ",728
202151,SPIRITS,Store 12," € 2,664.48 ",217
202152,SPIRITS,Store 8," € 9,999.86 ",624
202004,WINES,Store 12," € 7,471.36 ",832
201705,BEER&CIDER,Store 12," € 2,377.09 ",572
202228,BEER&CIDER,Store 3," € 27,297.49 ",2825
202133,WINES,Store 12," € 3,331.38 ",416
202151,WINES,Store 1," € 28,765.71 ",3085
201702,BEER&CIDER,Store 9," € 6,966.01 ",1508
202238,WINES,Store 9," € 15,116.23 ",1655
201835,WINES,Store 12," € 2,944.07 ",347
201816,WINES,Store 1," € 23,918.01 ",2834
202002,SPIRITS,Store 3," € 28,010.15 ",1733
202114,WINES,Store 11," € 4,240.60 ",529
202133,BEER&CIDER,Store 2," € 24,238.41 ",2756
201819,WINES,Store 4," € 26,305.67 ",3094
201742,WINES,Store 4," € 74,734.23 ",9880
201705,WINES,Store 12," € 3,240.29 ",416
202139,WINES,Store 4," € 48,593.05 ",5356
201741,WINES,Store 13," € 3,254.07 ",425
202016,WINES,Store 10," € 16,343.69 ",2011
202001,WINES,Store 3," € 30,741.88 ",3926
202114,BEER&CIDER,Store 11," € 4,617.77 ",581
202031,BEER&CIDER,Store 8," € 12,455.65 ",2409
201813,SPIRITS,Store 8," € 12,143.39 ",893
202009,SPIRITS,Store 13," € 3,126.24 ",191
202134,SPIRITS,Store 11," € 2,687.19 ",191
202133,WINES,Store 2," € 27,466.75 ",3215
202238,SPIRITS,Store 6," € 3,784.91 ",234
202011,BEER&CIDER,Store 8," € 10,465.43 ",2227
202102,BEER&CIDER,Store 1," € 43,307.42 ",4845
202139,SPIRITS,Store 13," € 1,850.42 ",130
202152,WINES,Store 1," € 29,623.71 ",3146
202217,WINES,Store 9," € 13,858.69 ",1447
201951,WINES,Store 8," € 10,500.19 ",1387
202037,BEER&CIDER,Store 4," € 23,640.15 ",3813
201739,SPIRITS,Store 10," € 12,865.15 ",806
201728,WINES,Store 10," € 11,231.05 ",1335
202208,WINES,Store 4," € 26,021.58 ",2799
202117,BEER&CIDER,Store 13," € 4,087.20 ",728
202044,SPIRITS,Store 2," € 29,748.42 ",2115
201825,WINES,Store 1," € 24,186.93 ",3146
202102,BEER&CIDER,Store 8," € 17,557.97 ",1768
202019,WINES,Store 9," € 15,887.13 ",1794
201724,SPIRITS,Store 3," € 14,358.15 ",867
202142,SPIRITS,Store 12," € 2,537.60 ",217
201705,SPIRITS,Store 3," € 12,333.01 ",737
202224,SPIRITS,Store 11," € 2,451.63 ",234
201727,WINES,Store 2," € 24,277.15 ",2877
202232,WINES,Store 10," € 13,804.18 ",1551
202015,BEER&CIDER,Store 1," € 30,303.00 ",4602
201818,BEER&CIDER,Store 10," € 12,239.93 ",3276
201802,SPIRITS,Store 13," € 1,000.83 ",78
202034,WINES,Store 1," € 53,403.13 ",6379
201826,WINES,Store 1," € 25,996.97 ",3467
201717,BEER&CIDER,Store 10," € 10,776.83 ",4151
201828,BEER&CIDER,Store 10," € 7,166.21 ",1560
202043,BEER&CIDER,Store 2," € 81,248.87 ",16103
202145,BEER&CIDER,Store 10," € 5,565.91 ",624
201842,WINES,Store 3," € 57,810.83 ",7557
202019,SPIRITS,Store 9," € 12,816.09 ",979
202134,SPIRITS,Store 2," € 44,008.81 ",2617
201913,WINES,Store 8," € 10,337.95 ",1482
201838,SPIRITS,Store 10," € 15,264.25 ",1049
202044,BEER&CIDER,Store 1," € 26,337.13 ",5937
202232,WINES,Store 11," € 4,117.45 ",485
201842,WINES,Store 4," € 80,256.54 ",10521
202020,SPIRITS,Store 13," € 1,935.79 ",130
201901,BEER&CIDER,Store 3," € 19,465.25 ",3562
